gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible	gene_name	transcript_id	clip_points_3utr	clip_points_5utr	clip_points_cds	rna_control_reads_3utr	rna_control_reads_5utr	rna_control_reads_cds	region_length_3utr	region_length_5utr	region_length_cds	chrom	strand	transcript_length	cds_length	utr_length	clip_points_5utr_cpm	rna_control_reads_5utr_cpm	E_5utr	clip_points_cds_cpm	rna_control_reads_cds_cpm	E_cds	clip_points_3utr_cpm	rna_control_reads_3utr_cpm	E_3utr	clip_points_total	rna_control_total	clip_points_total_cpm	rna_control_total_cpm	total_CLIP_amount_point	f_5utr	raw_f_5utr	f_cds	raw_f_cds	f_3utr	raw_f_3utr	has_all_regions	composition_eligible	log_transcript_length
ENSMUSG00000024486.7	ENSMUSG00000024486	4834	312	117	436	259	407	288	312.0	22.889095363527623	117.0	22.496383273765986	436.0	35.33717827768538	259.0	26.56740782212187	407.0	38.05814798765906	288.0	22.269846357391597	0.02485781954798611	0.3602496676589617	28.133656457857743	4.819344074968593	12.239300174364203	True	True	Hbegf	ENSMUST00000025363.7	270	0	36	61	16	55	1459	292	624	chr18	-	2375	624	1751	0.0	1.9991938250900325	0.04763733524974098	1.914681983555222	6.872228773746986	0.2889581006207431	14.360114876664163	7.621926458155749	1.8726045831984932	306	132	16.27479686021939	16.49334905699277	-0.019128087468454628	0.02156316079963496	0.0	0.1307976181996045	0.11764705882352941	0.8476392210007604	0.8823529411764706	True	True	11.214319120800766
ENSMUSG00000024485.17	ENSMUSG00000024485	6403	19	15	56	21	4	5	19.0	1.3938872176507204	15.0	2.8841517017648703	56.0	4.538720145757756	21.0	2.154114147739611	4.0	0.3740358524585657	5.0	0.38662927703804856	-0.9982496433382375	-1.0789931778164754	3.1923286650874125	1.7191083636525055	12.644757592516257	False	False	Slc4a9	ENSMUST00000236124.2	0	0	13	0	0	10	258	38	2856	chr18	+	3152	2856	296	0.0	0.0	1.0	0.6914129385060525	1.2494961406812704	0.5864506867774523	0.0	0.0	1.0	13	10	0.6914129385060525	1.2494961406812704	-0.769918294276711	0.3866302207547341	0.0	0.2267395584905318	1.0	0.3866302207547341	0.0	True	False	11.622509454683335
ENSMUSG00000024483.20	ENSMUSG00000024483	9234	1234	804	2031	1717	601	1552	1234.0	90.52930666215732	804.0	154.59053121459704	2031.0	164.60965385775003	1717.0	176.1244757937577	601.0	56.1988868318995	1552.0	120.00972759261028	-0.7713353375177864	-0.9956854984343533	165.10822028870157	7.36814166269852	13.1728962458698	True	True	Ankhd1	ENSMUST00000155329.9	8	7	1316	2	6	1138	452	127	7644	chr18	+	8223	7644	579	0.372299274580182	0.7496976844087622	0.5558438998322304	69.99226362107422	142.19266080952858	0.4925922617674496	0.4254848852344938	0.24989922813625406	1.5018177891774742	1331	1146	70.7900477808889	143.19225772207358	-1.0153056533643265	0.217956293985093	0.005259203606311044	0.19315420004244632	0.9887302779864763	0.5888895059724606	0.006010518407212622	True	False	13.005624549193879
ENSMUSG00000117942.2	ENSMUSG00000117942	2235	0	0	8	2	2	9	0.0	0.0	0.0	0.0	8.0	0.6483885922511079	2.0	0.20515372835615342	2.0	0.18701792622928284	9.0	0.6959326986684874	0.0	-2.765756951041555	0.2845141068690871	-1.3788915668257757	11.12670447284319	False	False	Maskbp3	ENSMUST00000140061.8	40	0	125	53	0	276	326	0	1909	chr18	+	2235	1909	326	0.0	0.0	1.0	6.648201331788965	34.48609348280306	0.19511314092597115	2.127424426172469	6.622329545610733	0.33134710386622446	165	329	8.775625757961434	41.10842302841379	-2.2150185128671867	0.655110412086844	0.0	0.12782065015557142	0.7575757575757576	0.2170689377575846	0.24242424242424243	False	False	11.12670447284319
ENSMUSG00000090264.2	ENSMUSG00000090264	744	0	3	0	0	0	1	0.0	0.0	3.0	0.5768303403529741	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	-2.758794241767077	-0.8264029070701772	0.19227678011765803	-1.774592875869087	9.541096615349524	False	False	Eif4ebp3	ENSMUST00000036765.8	40	0	15	50	21	48	301	140	303	chr18	+	744	303	441	0.0	2.6239418954306677	0.03671150260868158	0.7977841598146758	5.997581475270097	0.14723610721001604	2.127424426172469	6.247480703406351	0.3509147219584504	55	119	2.9252085859871446	14.869004074107115	-2.3068717146913063	0.06863729305203256	0.0	0.27527851273580134	0.2727272727272727	0.6560841942121661	0.7272727272727273	True	False	9.541096615349524
ENSMUSG00000006050.13	ENSMUSG00000006050	2279	174	204	500	430	383	641	174.0	12.76507241427502	204.0	39.22446314400223	500.0	40.52428701569425	430.0	44.108051596572984	383.0	35.81393287290767	641.0	49.56587331627782	-1.6119674924962863	-0.3457445729600467	41.28560058542316	5.371056988757952	11.154818109052105	True	True	Sra1	ENSMUST00000173875.9	9	0	158	19	5	205	776	507	696	chr18	-	1979	696	1283	0.0	0.6247480703406352	0.13797898068635012	8.403326483381251	25.614670883966042	0.3306799656021792	0.4786704958888055	2.3740426672944133	0.23389673247698406	167	229	8.881996979270056	28.613461621601086	-1.6766191266213553	0.19639579446400332	0.0	0.47068150695647243	0.9461077844311377	0.3329226985795242	0.05389221556886228	True	True	10.951284714966972
ENSMUSG00000117679.2	ENSMUSG00000117679	3477	63	125	340	135	20	34	63.0	4.6218365637892305	125.0	24.03459751470725	340.0	27.55651517067209	135.0	13.847876664040356	20.0	1.8701792622928284	34.0	2.6290790838587306	-2.3536827558403113	-1.4576611692902508	21.812996449806565	4.4537148712143635	11.764042217306587	False	False	Apbb3	ENSMUST00000001415.9	16	0	26	18	12	110	288	321	1458	chr18	-	2067	1458	609	0.0	1.4993953688175243	0.06252362733420484	1.382825877012105	13.744457547493973	0.1071061016240767	0.8509697704689876	2.2490930532262863	0.4048242231881401	42	140	2.2337956474810925	17.492945969537782	-2.914246938854157	0.1088401030240772	0.0	0.1864485416522587	0.6190476190476191	0.7047113553236642	0.38095238095238093	True	False	11.014020470314934
ENSMUSG00000033272.13	ENSMUSG00000033272	3275	148	325	711	462	398	393	148.0	10.857647800647717	325.0	62.48995353823885	711.0	57.625536136317216	462.0	47.390511250271445	398.0	37.21656731962729	393.0	30.38906117519062	-2.513992966763879	0.00995417420226234	55.83533364160917	5.80568799809523	11.677719641641009	True	True	Slc35a4	ENSMUST00000186538.7	66	70	12	87	123	234	771	1099	972	chr18	+	2842	972	1870	3.7229927458018204	15.368802530379623	0.24714212611439934	0.6382273278517406	29.238209691941726	0.02516265769463459	3.5102503031845735	10.870616423927052	0.3290836324666837	148	444	7.871470376838135	55.4776286462484	-2.801586513727626	0.4109525880875837	0.47297297297297297	0.04184094175019544	0.08108108108108109	0.5472064701622208	0.44594594594594594	True	True	11.473198383677527
ENSMUSG00000044719.6	ENSMUSG00000044719	3487	5	1	1	6	0	0	5.0	0.36681242569755806	1.0	0.192276780117658	1.0	0.08104857403138849	6.0	0.6154611850684603	0.0	0.0	0.0	0.0	0.6755077444555615	1.9824966865720703	0.2962621797391689	-1.3354728154605555	11.768184324776927	False	False	E230025N22Rik	ENSMUST00000115682.2	0	0	0	0	0	1	406	164	1446	chr18	-	2016	1446	570	0.0	0.0	1.0	0.0	0.12494961406812703	0.44454399450409615	0.0	0.0	1.0	0	1	0.0	0.12494961406812703	-1.1696018917781419	0.40907424953211424		0.18185150093577146		0.40907424953211424		True	False	10.977995368612962
ENSMUSG00000051439.8	ENSMUSG00000051439	1732	0	2	1	0	3	1	0.0	0.0	2.0	0.384553560235316	1.0	0.08104857403138849	0.0	0.0	3.0	0.2805268893439243	1.0	0.07732585540760971	-2.2766561430709724	0.2452186821205114	0.15520071142223482	-1.9702957439824658	10.75905593916017	False	False	Cd14	ENSMUST00000061829.8	0	0	0	0	0	2	236	307	1098	chr18	-	1641	1098	543	0.0	0.0	1.0	0.0	0.24989922813625406	0.28579657215207993	0.0	0.0	1.0	0	2	0.0	0.24989922813625406	-1.806939482053536	0.43748425042850553		0.12503149914298897		0.43748425042850553		True	False	10.681238411777805
ENSMUSG00000006850.9	ENSMUSG00000006850	3363	94	106	283	196	90	158	94.0	6.8960736031140915	106.0	20.38133869247175	283.0	22.936746450882943	196.0	20.10506537890304	90.0	8.41580668031773	158.0	12.217485154402334	-1.5496926427186897	-0.7217125838377054	21.141050174085912	4.408783190760682	11.715961990255144	True	True	Tmco6	ENSMUST00000007046.9	16	0	73	11	3	121	237	104	1482	chr18	+	1823	1482	341	0.0	0.3748488422043811	0.21059333226079283	3.8825495777647556	15.11890330224337	0.26168439989875625	0.8509697704689876	1.3744457547493973	0.6449676208200811	89	135	4.7335193482337425	16.86819789919715	-1.811687430372123	0.1884933615513838	0.0	0.23422285821181427	0.8202247191011236	0.577283780236802	0.1797752808988764	True	False	10.832890014164741
ENSMUSG00000014294.5	ENSMUSG00000014294	572	590	364	1084	823	1359	1303	590.0	43.283866232311844	364.0	69.98874796282752	1084.0	87.85665425002512	823.0	84.42075921855715	1359.0	127.0786808727977	1303.0	100.75558959611546	-0.692024225640569	0.27707880657807404	80.75538714380326	6.337271994086997	9.162391328756906	True	True	Ndufa2	ENSMUST00000014438.5	172	4	405	152	2	347	238	37	297	chr18	-	572	297	275	0.2127424426172469	0.24989922813625406	0.8938071806647772	21.540172314996248	43.35751608164008	0.4979615557028761	9.147925032541616	18.992341338355306	0.4843787814521794	581	501	30.900839790155114	62.599756648131645	-1.0161525460279723	0.4764055982673586	0.0068846815834767644	0.26541705861249637	0.6970740103270223	0.25817734312014506	0.29604130808950085	True	False	9.162391328756906
ENSMUSG00000024474.8	ENSMUSG00000024474	3629	1254	543	1959	1775	153	548	1254.0	91.99655636494755	543.0	104.40629160388829	1959.0	158.77415652749005	1775.0	182.07393391608616	153.0	14.306871356540137	548.0	42.37456876337013	-0.18237068184888378	-1.36241014876768	148.41812734915484	7.214495219391084	11.825753832883112	True	True	Ik	ENSMUST00000007042.6	16	9	1199	28	47	662	208	117	1671	chr18	+	1996	1671	325	0.4786704958888055	5.87263186120197	0.09688701887819856	63.76954717451976	82.71664451310009	0.7712163122525056	0.8509697704689876	3.4985891939075566	0.2642618312973839	1224	737	65.09918744087756	92.08786556820962	-0.4997228805582119	0.0855616386770919	0.007352941176470588	0.6810667952719558	0.9795751633986928	0.2333715660509523	0.013071895424836602	True	True	10.963618617443972
ENSMUSG00000042660.9	ENSMUSG00000042660	1836	247	349	865	836	226	430	247.0	18.120533829459365	349.0	67.10459626106264	865.0	70.10701653715104	836.0	85.75425845287214	226.0	21.133025663908963	430.0	33.25011782527218	-1.8829946770944215	-0.36110741797955276	74.32195708369527	6.217656424585351	10.84313591111135	True	True	Wdr55	ENSMUST00000049323.9	48	0	216	50	10	353	388	67	1164	chr18	+	1619	1164	455	0.0	1.2494961406812704	0.07410173099829444	11.488091901331332	44.10721376604884	0.2621312431644582	2.5529093114069625	6.247480703406351	0.4179468099813662	264	413	14.041001212738294	51.60419061013646	-1.870396945689106	0.09825472991481575	0.0	0.34757129357681993	0.8181818181818182	0.5541739765083643	0.18181818181818182	True	True	10.661778097771988
ENSMUSG00000044595.11	ENSMUSG00000044595	2412	23	63	118	71	72	172	23.0	1.687337158208767	63.0	12.113437147412455	118.0	9.563731735703842	71.0	7.282957356643447	72.0	6.732645344254182	172.0	13.30004713010887	-2.772585554595935	-1.3601035061231834	9.653375413253249	3.285901588013162	11.23661220021575	True	False	Dnd1	ENSMUST00000061522.8	6	0	17	6	5	62	363	32	1056	chr18	-	1451	1056	395	0.0	0.6247480703406352	0.13797898068635012	0.9041553811232993	7.746876072223875	0.12796880846350778	0.3191136639258703	0.7496976844087622	0.4932503308132452	23	73	1.2232690450491694	9.121321826973274	-2.800867150065171	0.18174304843254338	0.0	0.16855785742689544	0.7391304347826086	0.6496990941405613	0.2608695652173913	True	True	10.50382573799575
ENSMUSG00000001380.8	ENSMUSG00000001380	2447	1057	710	1553	1520	314	924	1057.0	77.54414679246376	710.0	136.5165138835372	1553.0	125.86843547074633	1520.0	155.9168335506766	314.0	29.361814417997408	924.0	71.44909039663138	-0.8151828075659547	-0.9714477217174012	139.43392763498673	7.124472145374058	11.257387842692651	True	True	Hars	ENSMUST00000001416.8	117	2	950	77	48	975	357	105	1527	chr18	-	1989	1527	462	0.10637122130862345	5.997581475270097	0.03384476651039453	50.52633012159613	121.82587371642386	0.41522220492217465	6.222716446554472	9.621120283245782	0.6504102677807194	1069	1100	56.855417789459224	137.4445754749397	-1.2719942557859645	0.03078259858713542	0.0018709073900841909	0.3776542070295876	0.8886810102899907	0.5915631943832771	0.10944808231992516	True	True	10.958552715431011
ENSMUSG00000019143.16	ENSMUSG00000019143	4279	131	195	404	403	115	190	131.0	9.61048555327602	195.0	37.49397212294331	404.0	32.74362390868095	403.0	41.33847626376492	115.0	10.753530758183764	190.0	14.691912527445846	-1.9528860148164933	-0.11128652260315453	37.19202409846306	5.220795199254611	12.06339508128851	True	True	Hars2	ENSMUST00000152954.8	42	0	63	92	6	116	1436	385	1515	chr18	+	3336	1515	1821	0.0	0.7496976844087622	0.11768891669933425	3.3506934712216387	14.494155231902734	0.23644352251910025	2.2337956474810925	11.495364494267687	0.20126970985990425	105	214	5.584489118702731	26.739217410579183	-2.2392400045040137	0.2118985619602534	0.0	0.42571589417049627	0.6	0.36238554386925037	0.4	True	True	11.704335971182319
ENSMUSG00000001383.10	ENSMUSG00000001383	2592	2112	652	1416	1317	1077	1524	2112.0	154.9415686146485	652.0	125.36446063671303	1416.0	114.7647808284461	1317.0	135.09373012252703	1077.0	100.70915327446882	1524.0	117.8446036411972	0.3053763114396781	0.008608957010829242	125.07432386256205	6.967794852404196	11.340406490853294	True	True	Zmat2	ENSMUST00000001419.10	583	4	1525	358	17	369	1647	66	597	chr18	+	2310	597	1713	0.2127424426172469	2.1241434391581597	0.14061253294689494	81.10805624782537	46.106407591138876	1.7575063823701986	31.00721101146373	44.73196183638947	0.693862363752604	2112	744	112.32800970190635	92.96251286668651	0.2727294572502767	0.05424905422054706	0.001893939393939394	0.6780551991490443	0.7220643939393939	0.2676957466304085	0.2760416666666667	True	True	11.174301544467632
ENSMUSG00000103442.6	ENSMUSG00000103442	5353	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.10257686417807671	1.0	0.09350896311464142	0.0	0.0	0.0	1.9708698086847856	0.0341922880593589	-2.8976263316817077	12.386401423640777	False	False	Pcdha1	ENSMUST00000070797.7	0	0	4	0	0	0	2404	0	2844	chr18	+	5248	2844	2404	0.0	0.0	1.0	0.2127424426172469	0.0	3.1274244261724693	0.0	0.0	1.0	4	0	0.2127424426172469	0.0	1.6449750222636652	0.19502969071481413	0.0	0.6099406185703717	1.0	0.19502969071481413	0.0	False	False	12.357826882210777
ENSMUSG00000104148.6	ENSMUSG00000104148	5361	0	2	0	0	0	0	0.0	0.0	2.0	0.384553560235316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2766561430709724	0.0	0.12818452007843867	-2.1317271716375243	12.38855550398256	False	False	Pcdha2	ENSMUST00000115662.9	0	0	4	0	0	2	2404	113	2844	chr18	+	5361	2844	2517	0.0	0.0	1.0	0.2127424426172469	0.24989922813625406	0.8938071806647772	0.0	0.0	1.0	4	2	0.2127424426172469	0.24989922813625406	-0.16196445978987112	0.3455655258171956	0.0	0.30886894836560885	1.0	0.3455655258171956	0.0	True	False	12.38855550398256
ENSMUSG00000102312.2	ENSMUSG00000102312	5332	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	12.380731612682995	False	False	Pcdha3	ENSMUST00000192503.2	0	0	4	0	0	0	2404	102	2826	chr18	+	5332	2826	2506	0.0	0.0	1.0	0.2127424426172469	0.0	3.1274244261724693	0.0	0.0	1.0	4	0	0.2127424426172469	0.0	1.6449750222636652	0.19502969071481413	0.0	0.6099406185703717	1.0	0.19502969071481413	0.0	True	False	12.380731612682995
ENSMUSG00000104252.6	ENSMUSG00000104252	5768	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	12.494105548061054	False	False	Pcdha4	ENSMUST00000192512.6	0	0	4	0	0	1	2404	118	2841	chr18	+	5363	2841	2522	0.0	0.0	1.0	0.2127424426172469	0.12494961406812703	1.3902777469203902	0.0	0.0	1.0	4	1	0.2127424426172469	0.12494961406812703	0.4753731304855232	0.29496108420862127	0.0	0.41007783158275746	1.0	0.29496108420862127	0.0	True	False	12.389093521904474
ENSMUSG00000103458.2	ENSMUSG00000103458	2856	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	11.480285320936371	False	False	Gm42416	ENSMUST00000115661.5	2	0	137	4	0	31	74	25	2757	chr18	+	2856	2757	99	0.0	0.0	1.0	7.286428659640706	3.8734380361119376	1.8589515156673804	0.10637122130862345	0.49979845627250813	0.34406760996207403	139	35	7.39279988094933	4.373236492384446	0.7441858870419527	0.31220544142192125	0.0	0.580374778530884	0.9856115107913669	0.10741978004719475	0.014388489208633094	True	False	11.480285320936371
ENSMUSG00000103092.2	ENSMUSG00000103092	5206	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	12.34623669139025	False	False	Pcdha5	ENSMUST00000192168.2	0	0	4	0	0	0	2404	0	2802	chr18	+	5206	2802	2404	0.0	0.0	1.0	0.2127424426172469	0.0	3.1274244261724693	0.0	0.0	1.0	4	0	0.2127424426172469	0.0	1.6449750222636652	0.19502969071481413	0.0	0.6099406185703717	1.0	0.19502969071481413	0.0	False	False	12.34623669139025
ENSMUSG00000103707.6	ENSMUSG00000103707	5367	1	0	0	0	0	0	1.0	0.0733624851395116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7937917396283939	0.0	0.0	-3.321928094887362	12.390168956200183	False	False	Pcdha6	ENSMUST00000193777.6	0	0	4	0	0	1	2404	125	2838	chr18	+	5367	2838	2529	0.0	0.0	1.0	0.2127424426172469	0.12494961406812703	1.3902777469203902	0.0	0.0	1.0	4	1	0.2127424426172469	0.12494961406812703	0.4753731304855232	0.29496108420862127	0.0	0.41007783158275746	1.0	0.29496108420862127	0.0	True	False	12.390168956200183
ENSMUSG00000102836.2	ENSMUSG00000102836	313	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.294620748891626	False	False	Gm37013	ENSMUST00000194544.2	0	0	0	0	0	11	0	0	313	chr18	+	313	313	0	0.0	0.0	1.0	0.0	1.3744457547493973	0.06782209496543763	0.0	0.0	1.0	0	11	0.0	1.3744457547493973	-3.8821008411299354	0.4836005971861493		0.03279880562770137		0.4836005971861493		False	False	8.294620748891626
ENSMUSG00000104318.2	ENSMUSG00000104318	5337	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	0.0	-0.8264029070701772	0.0	-3.321928094887362	12.382083590141967	False	False	Pcdha7	ENSMUST00000192631.2	0	0	4	0	0	1	2404	122	2811	chr18	+	5337	2811	2526	0.0	0.0	1.0	0.2127424426172469	0.12494961406812703	1.3902777469203902	0.0	0.0	1.0	4	1	0.2127424426172469	0.12494961406812703	0.4753731304855232	0.29496108420862127	0.0	0.41007783158275746	1.0	0.29496108420862127	0.0	True	False	12.382083590141967
ENSMUSG00000103125.2	ENSMUSG00000103125	429	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.74819284958946	False	False	Gm37388	ENSMUST00000193984.2	0	0	0	0	0	11	0	0	429	chr18	+	429	429	0	0.0	0.0	1.0	0.0	1.3744457547493973	0.06782209496543763	0.0	0.0	1.0	0	11	0.0	1.3744457547493973	-3.8821008411299354	0.4836005971861493		0.03279880562770137		0.4836005971861493		False	False	8.74819284958946
ENSMUSG00000103800.2	ENSMUSG00000103800	5338	0	1	0	0	0	0	0.0	0.0	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	0.0	0.06409226003921933	-2.607420903972246	12.382353833664512	False	False	Pcdha8	ENSMUST00000194038.2	0	0	4	0	0	0	2404	96	2838	chr18	+	5338	2838	2500	0.0	0.0	1.0	0.2127424426172469	0.0	3.1274244261724693	0.0	0.0	1.0	4	0	0.2127424426172469	0.0	1.6449750222636652	0.19502969071481413	0.0	0.6099406185703717	1.0	0.19502969071481413	0.0	True	False	12.382353833664512
ENSMUSG00000103770.2	ENSMUSG00000103770	5341	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	12.38316426063511	False	False	Pcdha9	ENSMUST00000115659.6	0	0	4	0	0	0	2404	0	2937	chr18	+	5341	2937	2404	0.0	0.0	1.0	0.2127424426172469	0.0	3.1274244261724693	0.0	0.0	1.0	4	0	0.2127424426172469	0.0	1.6449750222636652	0.19502969071481413	0.0	0.6099406185703717	1.0	0.19502969071481413	0.0	False	False	12.38316426063511
ENSMUSG00000007440.11	ENSMUSG00000007440	5359	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	12.388017285345136	False	False	Pcdha11	ENSMUST00000115658.6	0	0	4	0	0	0	2404	117	2838	chr18	+	5359	2838	2521	0.0	0.0	1.0	0.2127424426172469	0.0	3.1274244261724693	0.0	0.0	1.0	4	0	0.2127424426172469	0.0	1.6449750222636652	0.19502969071481413	0.0	0.6099406185703717	1.0	0.19502969071481413	0.0	True	False	12.388017285345136
ENSMUSG00000102206.6	ENSMUSG00000102206	7535	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	12.879583249612784	False	False	Pcdha11	ENSMUST00000115657.10	0	0	4	0	0	0	2404	106	2850	chr18	+	5360	2850	2510	0.0	0.0	1.0	0.2127424426172469	0.0	3.1274244261724693	0.0	0.0	1.0	4	0	0.2127424426172469	0.0	1.6449750222636652	0.19502969071481413	0.0	0.6099406185703717	1.0	0.19502969071481413	0.0	True	False	12.388286419762647
ENSMUSG00000103310.2	ENSMUSG00000103310	5335	0	1	0	0	0	0	0.0	0.0	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	0.0	0.06409226003921933	-2.607420903972246	12.381542951184585	False	False	Pcdha12	ENSMUST00000047614.4	0	0	4	0	0	1	2404	81	2850	chr18	+	5335	2850	2485	0.0	0.0	1.0	0.2127424426172469	0.12494961406812703	1.3902777469203902	0.0	0.0	1.0	4	1	0.2127424426172469	0.12494961406812703	0.4753731304855232	0.29496108420862127	0.0	0.41007783158275746	1.0	0.29496108420862127	0.0	True	False	12.381542951184585
ENSMUSG00000103255.2	ENSMUSG00000103255	5419	2	1	0	0	0	1	2.0	0.1467249702790232	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	-0.244431485242054	-0.8264029070701772	0.06409226003921933	-2.607420903972246	12.404077136241234	False	False	Pcdhac1	ENSMUST00000007584.4	0	0	6	0	0	1	2404	123	2892	chr18	+	5419	2892	2527	0.0	0.0	1.0	0.3191136639258703	0.12494961406812703	1.863144623128537	0.0	0.0	1.0	6	1	0.3191136639258703	0.12494961406812703	0.8977396651395658	0.2588564751143482	0.0	0.4822870497713037	1.0	0.2588564751143482	0.0	True	False	12.404077136241234
ENSMUSG00000102697.2	ENSMUSG00000102697	5888	5	2	3	0	2	0	5.0	0.36681242569755806	2.0	0.384553560235316	3.0	0.2431457220941655	0.0	0.0	2.0	0.18701792622928284	0.0	0.0	-0.05381317959713574	-0.25768052322970203	0.20923309410982716	-1.69323337021315	12.523806958187327	False	False	Pcdhac2	ENSMUST00000047479.3	0	0	9	0	0	2	2404	466	3018	chr18	+	5888	3018	2870	0.0	0.0	1.0	0.4786704958888055	0.24989922813625406	1.6538204413056485	0.0	0.0	1.0	9	2	0.4786704958888055	0.24989922813625406	0.7258026066373062	0.2736861364875013	0.0	0.4526277270249974	1.0	0.2736861364875013	0.0	True	False	12.523806958187327
ENSMUSG00000051663.5	ENSMUSG00000051663	2588	0	1	0	0	0	0	0.0	0.0	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	0.0	0.06409226003921933	-2.607420903972246	11.338179249900112	False	False	Pcdhb1	ENSMUST00000052366.5	0	0	0	0	0	1	74	60	2454	chr18	+	2588	2454	134	0.0	0.0	1.0	0.0	0.12494961406812703	0.44454399450409615	0.0	0.0	1.0	0	1	0.0	0.12494961406812703	-1.1696018917781419	0.40907424953211424		0.18185150093577146		0.40907424953211424		True	False	11.338179249900112
ENSMUSG00000051599.5	ENSMUSG00000051599	2813	5	0	0	0	0	0	5.0	0.36681242569755806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.222842963473837	0.0	0.0	-3.321928094887362	11.458406613236532	False	False	Pcdhb2	ENSMUST00000056522.5	0	0	0	0	0	1	252	164	2397	chr18	+	2813	2397	416	0.0	0.0	1.0	0.0	0.12494961406812703	0.44454399450409615	0.0	0.0	1.0	0	1	0.0	0.12494961406812703	-1.1696018917781419	0.40907424953211424		0.18185150093577146		0.40907424953211424		True	False	11.458406613236532
ENSMUSG00000045498.2	ENSMUSG00000045498	3787	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	11.887220615468385	False	False	Pcdhb3	ENSMUST00000051754.2	0	0	0	0	0	2	1251	184	2352	chr18	+	3787	2352	1435	0.0	0.0	1.0	0.0	0.24989922813625406	0.28579657215207993	0.0	0.0	1.0	0	2	0.0	0.24989922813625406	-1.806939482053536	0.43748425042850553		0.12503149914298897		0.43748425042850553		True	False	11.887220615468385
ENSMUSG00000045689.4	ENSMUSG00000045689	3718	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	11.860699032611988	False	False	Pcdhb4	ENSMUST00000056712.4	0	0	0	0	0	1	1182	184	2352	chr18	+	3718	2352	1366	0.0	0.0	1.0	0.0	0.12494961406812703	0.44454399450409615	0.0	0.0	1.0	0	1	0.0	0.12494961406812703	-1.1696018917781419	0.40907424953211424		0.18185150093577146		0.40907424953211424		True	False	11.860699032611988
