gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible	gene_name	transcript_id	clip_points_3utr	clip_points_5utr	clip_points_cds	rna_control_reads_3utr	rna_control_reads_5utr	rna_control_reads_cds	region_length_3utr	region_length_5utr	region_length_cds	chrom	strand	transcript_length	cds_length	utr_length	clip_points_5utr_cpm	rna_control_reads_5utr_cpm	E_5utr	clip_points_cds_cpm	rna_control_reads_cds_cpm	E_cds	clip_points_3utr_cpm	rna_control_reads_3utr_cpm	E_3utr	clip_points_total	rna_control_total	clip_points_total_cpm	rna_control_total_cpm	total_CLIP_amount_point	f_5utr	raw_f_5utr	f_cds	raw_f_cds	f_3utr	raw_f_3utr	has_all_regions	composition_eligible	log_transcript_length	pred_M1	pred_M2
ENSMUSG00000022248.15	ENSMUSG00000022248	7400	273	204	397	361	127	264	273.0	20.027958443086668	204.0	39.22446314400223	397.0	32.176283890461235	361.0	37.0302479682857	127.0	11.87563831555946	264.0	20.414025827608963	-0.9662262214680295	-0.5743876240114705	36.14366500091639	5.179656944623055	12.853504501021279	True	True	Rad1	ENSMUST00000022856.15	33	10	194	25	55	155	361	313	840	chr15	+	1514	840	674	0.5318561065431172	6.872228773746986	0.09062469506483903	10.318008466936474	19.36719018055969	0.5351572759247042	1.7551251515922868	3.1237403517031757	0.5754573722453118	237	235	12.604989725071878	29.36315930600985	-1.2135169288205898	0.0754426630922635	0.04219409282700422	0.44550428600145786	0.8185654008438819	0.47905305090627875	0.13924050632911392	True	True	10.565102078360313	-0.1409730725564971	-0.17402417969573525
ENSMUSG00000022246.15	ENSMUSG00000022246	8462	1647	901	2329	1750	441	898	1647.0	120.82801302477561	901.0	173.24137888600987	2329.0	188.76212891910382	1750.0	179.50951231163427	441.0	41.237452733556864	898.0	69.43861815603353	-0.5194676018380269	-0.8228345872177809	180.50434003891598	7.49668875190351	13.046953451306727	True	True	Rai14	ENSMUST00000090339.11	450	31	1171	221	36	784	1731	241	2937	chr15	-	4909	2937	1972	1.6487539302836633	4.4981861064525726	0.38031386503248765	62.28035007619902	97.96049742941159	0.6361414811413051	23.933524794440274	27.613864709056074	0.8672022125657136	1652	1041	87.86262880092296	130.07254824492023	-0.5654626088097873	0.20190180708163513	0.018765133171912834	0.3377160982312486	0.7088377723970944	0.46038209468711616	0.27239709443099275	True	True	12.261507309202056	-0.4354329758319168	-0.43010555591511546
ENSMUSG00000022241.7	ENSMUSG00000022241	5901	1753	1544	2660	3163	526	1946	1753.0	128.60443644956385	1544.0	296.875348501664	2660.0	215.5892069234934	3163.0	324.45062139525663	526.0	49.185714598301395	1946.0	150.4761146232085	-1.2062813957476908	-1.0217619568806213	278.9717256068047	8.124492153687191	12.526988205432007	True	True	Tars	ENSMUST00000022849.7	251	116	1326	121	113	1688	1713	126	2166	chr15	-	4005	2166	1839	6.16953083590016	14.119306389698355	0.44091678342639323	70.52411972761733	210.9149485469984	0.33468775654956756	13.349588274232241	15.11890330224337	0.8837422780818694	1693	1922	90.04323883774974	240.15315823894016	-1.4142642040287918	0.26571707531428596	0.06851742468989959	0.20169849540031679	0.783225044300059	0.5325844292853973	0.14825753101004135	True	True	11.967946705812707	-0.627775432450215	-0.5875036720498431
ENSMUSG00000022205.16	ENSMUSG00000022205	3930	6613	888	1959	3142	1430	2891	6613.0	485.1461142275902	888.0	170.7417807444803	1959.0	158.77415652749005	3142.0	322.29650724751707	1430.0	133.71781725393723	2891.0	223.5490479833997	1.5060558192234008	0.27998524840176486	217.27081483982911	7.764014440570766	11.940680648424093	True	True	Sub1	ENSMUST00000022816.15	975	175	5448	166	132	871	2882	109	381	chr15	-	3372	381	2991	9.307481864504553	16.49334905699277	0.5669429258790919	289.75520684469024	108.83111385333864	2.6609037270558167	51.85597038795393	20.741635935309084	2.4928930986618068	6598	1169	350.91865909714875	146.0660988456405	1.2639389844737077	0.09910307940871677	0.026523188845104576	0.46513280495116593	0.8257047590178842	0.43576411564011724	0.14777205213701122	True	True	11.719816603018126	-0.004477110657402013	-0.02217432617603374
ENSMUSG00000022201.17	ENSMUSG00000022201	5911	1567	733	1562	1282	420	943	1567.0	114.95901421361468	733.0	140.93887982624332	1562.0	126.59787263702881	1282.0	131.50353987629435	420.0	39.273764508149405	943.0	72.91828164937597	-0.2937189066238905	-0.8362170688564072	133.0134307798555	7.056512332338888	12.52943055414615	True	True	Zfr	ENSMUST00000122941.8	414	7	1122	159	13	712	1548	80	3222	chr15	+	4850	3222	1628	0.372299274580182	1.6243449828856513	0.2739006865028831	59.674255154137754	88.96412521650645	0.6711372846118705	22.01884281088505	19.866988636832197	1.1077705914092337	1543	884	82.06539723960299	110.4554588362243	-0.42816740516108404	0.13342729151816976	0.004536616979909268	0.32693612880622824	0.7271548930654569	0.5396365796756021	0.26830848995463386	True	True	12.244066464194818	-0.36609530615399893	-0.35959812704562766
ENSMUSG00000039458.16	ENSMUSG00000039458	7041	768	589	1861	944	253	279	768.0	56.34238858714492	589.0	113.25102348930056	1861.0	150.83139627241397	944.0	96.83255978410442	253.0	23.657767668004283	279.0	21.57391365872311	-1.0059464699825127	-0.5064000871731169	120.30499318193965	6.9117514115189636	12.781769511863132	True	True	Mtmr12	ENSMUST00000038172.16	310	3	453	254	10	405	4428	171	2241	chr15	+	6840	2241	4599	0.15955683196293516	1.2494961406812704	0.1923361054088693	24.093081626403208	50.60459369759145	0.4771378658646548	16.487539302836634	31.737201973304263	0.5210112156446856	766	669	40.74017776120278	83.59129181157698	-1.0350883705656295	0.1615611076243349	0.0039164490861618795	0.4007927785307553	0.5913838120104439	0.43764611384490987	0.4046997389033943	True	True	12.739991514684226	-0.5466239325451414	-0.5649067341905574
ENSMUSG00000022200.9	ENSMUSG00000022200	3257	2475	433	842	1004	172	245	2475.0	181.5721507202912	433.0	83.25584579094593	842.0	68.24289933442911	1004.0	102.98717163478904	172.0	16.083541655718328	245.0	18.94483457486438	1.1239819949344578	0.35812906354604784	84.82863892005469	6.408179224176069	11.669770888525518	True	True	Golph3	ENSMUST00000059680.7	1143	10	1294	232	58	248	1476	282	894	chr15	+	2652	894	1758	0.5318561065431172	7.247077615951367	0.08600101150031184	68.82218018667936	30.9875042888955	2.21703805960707	60.7911529778783	28.98831046380547	2.093320375332388	2447	538	130.14518927110078	67.22289236865234	0.9520610210977629	0.019561869894409247	0.004086636697997548	0.5042895346972724	0.5288107887208827	0.4761485954083183	0.46710257458111976	True	True	11.373408960228696	0.09513305369287561	0.0603379583961437
ENSMUSG00000022195.8	ENSMUSG00000022195	6007	527	307	776	595	222	266	527.0	38.662029668522614	307.0	59.02897149612101	776.0	62.893693448357475	595.0	61.03323418595564	222.0	20.758989811450398	266.0	20.568677538424183	-0.6092210671856244	-0.030027300395693856	60.98529971014471	5.932753329482177	12.552669097514272	True	True	6030458C11Rik	ENSMUST00000057256.5	306	0	199	140	5	194	2538	102	1326	chr15	-	3966	1326	2640	0.0	0.6247480703406352	0.13797898068635012	10.583936520208033	24.240225129216643	0.43894156539183493	16.27479686021939	17.492945969537782	0.9307592309197322	505	339	26.858733380427417	42.35791916909506	-0.6552809525298098	0.09151743148077043	0.0	0.29113713143108727	0.3940594059405941	0.6173454370881424	0.6059405940594059	True	True	11.953832682145281	-0.2765715544929948	-0.26499195112324697
ENSMUSG00000022191.17	ENSMUSG00000022191	5935	2637	1559	4476	3290	585	1390	2637.0	193.4568733128921	1559.0	299.75950020342884	4476.0	362.7734173644949	3290.0	337.4778831458724	585.0	54.70274342206523	1390.0	107.4829390165775	-0.6315291418072954	-1.0773752732696888	333.3369335712654	8.381270104923797	12.535275376620802	True	True	Drosha	ENSMUST00000169061.8	24	59	2705	73	191	1792	171	280	4119	chr15	+	4570	4119	451	3.1379510286043915	23.865376287012264	0.13510954260956706	143.8670768199132	223.90970841008362	0.6426823098057862	1.2764546557034813	9.121321826973274	0.14926869287624428	2788	2056	148.28148250422106	256.89640652406916	-0.7924371271026441	0.14573971818320636	0.021162123385939743	0.6932473969147688	0.9702295552367288	0.1610128849020247	0.00860832137733142	True	True	12.158294103604035	-0.5460109236715388	-0.6373293544146983
ENSMUSG00000045763.9	ENSMUSG00000045763	2009	361	253	1015	613	514	539	361.0	26.48385713536369	253.0	48.64602536976747	1015.0	82.26430264185933	613.0	62.879617741161034	514.0	48.063607040925696	539.0	41.678636064701635	-0.8747341449175822	-0.18195614843752705	64.59664858426261	6.01561907455344	10.972979786066292	True	True	Basp1	ENSMUST00000058845.9	206	60	95	172	28	71	955	222	678	chr15	-	1855	678	1177	3.191136639258703	3.4985891939075566	0.9145630306539647	5.052633012159614	8.87142259883702	0.5743384569608345	10.956235794788213	21.49133361971785	0.5120682209593264	361	271	19.200005446206532	33.86134541246243	-0.8152923592185445	0.4570599078712065	0.16620498614958448	0.28703006072495885	0.2631578947368421	0.25591003140383467	0.5706371191135734	True	True	10.857980995127573	-0.1700823257489599	-0.14727189519027936
ENSMUSG00000022272.18	ENSMUSG00000022272	10122	3332	1842	6648	3818	446	671	3332.0	244.44380048485266	1842.0	354.1738289767261	6648.0	538.8109201606707	3818.0	391.6384674318969	446.0	41.70499754913008	671.0	51.88564897850612	-0.5347720033144859	-0.7745940107841629	428.2077388564312	8.742503934500597	13.305349282598948	True	True	Myo10	ENSMUST00000110457.8	823	11	2443	312	12	1663	1454	485	6186	chr15	+	8125	6186	1939	0.5850417171974289	1.4993953688175243	0.42831293034435786	129.93244682848353	207.79120819529524	0.6254831455225834	43.77175756849854	38.984279589255635	1.12249114041644	3277	1987	174.28924611417952	248.2748831533684	-0.5102082111297284	0.19680900900379403	0.0033567287152883735	0.2874083626658299	0.7454989319499542	0.515782628330376	0.2511443393347574	True	True	12.988329649231089	-0.6300361563382312	-0.6093683677234571
ENSMUSG00000052253.7	ENSMUSG00000052253	7130	414	545	1343	983	209	507	414.0	30.372068847757802	545.0	104.79084516412361	1343.0	108.84823492415474	983.0	100.83305748704942	209.0	19.54337329096006	507.0	39.204208691658124	-1.7833294077809918	-1.1108851659882482	104.82404585844257	6.713201533708082	12.799888688663591	True	True	Zfp622	ENSMUST00000061875.8	24	7	383	32	90	481	1190	184	1428	chr15	+	2802	1428	1374	0.372299274580182	11.245465266131431	0.041628903134549575	20.37008888060139	60.1007643667691	0.3400303816059337	1.2764546557034813	3.998387650180065	0.33585272384934256	414	603	22.01884281088505	75.3446172830806	-1.7701420628119244	0.05801840615373899	0.016908212560386472	0.47390200795972465	0.9251207729468599	0.46807958588653625	0.057971014492753624	True	True	11.452756029032495	-0.5098552532921334	-0.5528263252670756
ENSMUSG00000046034.9	ENSMUSG00000046034	1693	434	186	343	416	104	235	434.0	31.83931855054804	186.0	35.76348110188439	343.0	27.79966089276625	416.0	42.67197549807992	104.0	9.724932163922709	235.0	18.171576020788283	-0.16718199863316902	-0.2786634727617962	35.411705830910186	5.150222757828223	10.726218159332198	True	True	Otulin	ENSMUST00000059662.8	79	0	340	48	7	172	351	84	1056	chr15	-	1491	1056	435	0.0	0.8746472984768892	0.10260121805731472	18.083107622465985	21.49133361971785	0.8421484259712716	4.201663241690626	5.997581475270097	0.7054703998850758	419	227	22.284770864156613	28.363562393464836	-0.3465986849558494	0.062174264841666604	0.0	0.5103249285313687	0.8114558472553699	0.42750080662696477	0.18854415274463007	True	True	10.543031820255237	0.04536291836160934	0.0001222013561849311
ENSMUSG00000039100.11	ENSMUSG00000039100	9174	5627	666	1460	1182	2141	1663	5627.0	412.8107038800318	666.0	128.05633555836025	1460.0	118.3309180858272	1182.0	121.24585345848668	2141.0	200.2026900284473	1663.0	128.59289754285496	1.6879250162584825	0.6733284061216815	122.5443690342247	6.938337186793846	13.163492442617937	True	True	Marchf6	ENSMUST00000090227.6	2863	11	2687	215	14	555	3301	232	2727	chr15	-	6260	2727	3533	0.5850417171974289	1.7492945969537783	0.3704340662249558	142.9097358281356	69.3470358078105	2.059263353210703	152.27040330329447	26.86416702464731	5.650847777497309	5561	784	295.7651808486275	97.96049742941159	1.5931959366164459	0.04584270704476189	0.0019780614997302643	0.2548421304533155	0.48318647725229275	0.6993151625019227	0.514835461247977	True	True	12.612177385880992	0.016381417151005495	0.052522688299536074
ENSMUSG00000022234.16	ENSMUSG00000022234	2766	6411	4519	10234	9557	1879	5701	6411.0	470.3268922294089	4519.0	868.8987693516965	10234.0	829.4511066372298	9557.0	980.3270909498791	1879.0	175.70334169241124	5701.0	440.83470167878295	-0.8853835989020247	-1.0855230441103265	892.8923223129351	9.802503961304122	11.434106928609955	True	True	Cct5	ENSMUST00000022842.16	46	29	6291	196	50	5246	131	99	1623	chr15	-	1853	1623	230	1.54238270897504	6.247480703406351	0.25874560092694127	334.590676626275	655.4856754013944	0.5105216437521374	2.446538090098339	24.490124357352897	0.10355938233947472	6366	5492	338.5795974253484	686.2232804621536	-1.0189672132149434	0.2964455860046089	0.004555450832547911	0.5849061290625422	0.9882186616399623	0.11864828493284886	0.007225887527489789	True	True	10.85642552862553	-0.5423840516197292	-0.5959415761222838
ENSMUSG00000022231.11	ENSMUSG00000022231	18686	203	37	71	61	71	73	203.0	14.892584483320855	37.0	7.114240864353346	71.0	5.754448756228583	61.0	6.2571887148626795	71.0	6.639136381139541	73.0	5.644787444755509	1.0553296056232473	0.3491657877407402	6.375292778481536	2.6949454253110257	14.189747357807576	True	True	Sema5a	ENSMUST00000067458.7	95	4	86	13	6	24	6929	658	3222	chr15	+	10809	3222	7587	0.2127424426172469	0.7496976844087622	0.36806319277527494	4.573962516270808	2.9987907376350487	1.5083182157172403	5.052633012159614	1.6243449828856513	2.9881682977015434	185	43	9.839337971047668	5.372833404929462	0.8608618204324681	0.07566233567448556	0.021621621621621623	0.31006327549633017	0.4648648648648649	0.6142743888291844	0.5135135135135135	True	True	13.400078902622013	0.12770744777243523	0.1325440510839723
ENSMUSG00000022255.17	ENSMUSG00000022255	15347	11099	1278	3163	2811	1350	1229	11099.0	814.2502225634394	1278.0	245.72972499036692	3163.0	256.3566396612818	2811.0	288.3435652045737	1350.0	126.23710020476592	1229.0	95.03347629595234	1.7279900062798252	0.5788275176143505	263.4766432854074	8.042078722073365	13.905763049602793	True	True	Mtdh	ENSMUST00000022865.17	4848	31	6043	518	98	743	4865	317	1737	chr15	+	6919	1737	5182	1.6487539302836633	12.245062178676449	0.14165614599368123	321.4006451840057	92.83756325261838	3.4593186428841296	257.8438404521032	64.7239000872898	3.979147198869002	10922	1359	580.8932395663926	169.80652551858464	1.7737801140532805	0.018687845159044526	0.0028383080021973997	0.4563671466601833	0.5532869437831899	0.5249450081807723	0.4438747482146127	True	True	12.756556322524087	-0.06152572506157201	-0.07698354620628936
ENSMUSG00000022257.5	ENSMUSG00000022257	1938	2778	611	1474	1035	2020	1459	2778.0	203.80098371756324	611.0	117.48111265188905	1474.0	119.46559812226664	1035.0	106.16705442430941	2020.0	188.8881054915757	1459.0	112.81842303970257	0.7942124005606781	0.5729065924820312	114.37125506615503	6.838841557705058	10.921097088106793	True	True	Laptm4b	ENSMUST00000022867.5	1919	140	713	278	46	477	925	296	681	chr15	+	1902	681	1221	7.445985491603641	5.747682247133843	1.290423311783433	37.92134039652426	59.60096591049659	0.6368630694103957	102.06318684562419	34.735992710939314	2.9326905563837298	2772	801	147.4305127337521	100.08464086856975	0.5583520197085767	0.26552045994412493	0.050505050505050504	0.13104240567195743	0.25721500721500723	0.6034371343839177	0.6922799422799423	True	True	10.894059846274022	0.03982419050536412	0.111371611516455
ENSMUSG00000058600.14	ENSMUSG00000058600	3020	546	181	331	399	137	294	546.0	40.055916886173335	181.0	34.8020972012961	331.0	26.82707800438959	399.0	40.92816880705261	137.0	12.810727946705875	294.0	22.733801489837255	0.20229885348402382	-0.2150436399930243	34.185781337579435	5.099538494997128	11.56081046872794	True	True	Rpl30	ENSMUST00000079735.12	61	407	371	67	170	1264	53	488	345	chr15	-	886	345	541	21.646543536304872	21.241434391581596	1.0189822828817485	19.73186155274965	157.93631218211254	0.12548927065506615	3.2443222499130147	8.37162414256451	0.3947675432282138	839	1501	44.62272733896753	187.54937071625866	-2.0689593758791758	0.6620038985647598	0.48510131108462456	0.08152682121887568	0.44219308700834326	0.25646928021636445	0.07270560190703218	True	True	9.792790294301064	-0.20874705624555642	-0.13365468331463923
ENSMUSG00000022323.12	ENSMUSG00000022323	3192	646	99	222	285	235	378	646.0	47.3921654001245	99.0	19.03540123164814	222.0	17.992783434968246	285.0	29.234406290751863	235.0	21.974606331940734	378.0	29.22917334407647	1.3114453854246064	0.287230721681212	22.08753031912275	4.471677185827229	11.640696837570093	True	True	Rida	ENSMUST00000022946.6	381	0	251	21	12	89	461	138	405	chr15	-	1004	405	599	0.0	1.4993953688175243	0.06252362733420484	13.349588274232241	11.120515652063306	1.1986604440731776	20.263717659292766	2.6239418954306677	7.475826739715815	632	122	33.613305933525005	15.243852916311498	1.1356573091292632	0.007156180607514555	0.0	0.1371934257592022	0.3971518987341772	0.8556503936332831	0.6028481012658228	True	True	9.972979786066292	0.49015679698570713	0.5539723086921577
ENSMUSG00000022325.15	ENSMUSG00000022325	3795	598	674	1390	1275	105	360	598.0	43.87076611342794	674.0	129.5945497993015	1390.0	112.65751790363001	1275.0	130.78550182704782	105.0	9.818441127037351	360.0	27.837307946739497	-1.560501279659776	-1.278926039037515	124.34585650999311	6.959374385605922	11.89026427702111	True	True	Pop1	ENSMUST00000052290.14	62	0	495	30	7	716	146	114	3135	chr15	+	3395	3135	260	0.0	0.8746472984768892	0.10260121805731472	26.326877273884303	89.46392367277895	0.2950616296181338	3.2975078605673267	3.748488422043811	0.8828161833894819	557	753	29.62438513445163	94.08705939329965	-1.6638818904794737	0.0801272145565592	0.0	0.23043066107278712	0.8886894075403949	0.6894421243706538	0.11131059245960502	True	True	11.729620743553038	-0.5463077886951481	-0.5221479104969783
ENSMUSG00000022329.16	ENSMUSG00000022329	6114	260	92	255	287	77	158	260.0	19.074246136273015	92.0	17.689463770824535	255.0	20.667386378004064	287.0	29.43956001910802	77.0	7.20019015982739	158.0	12.217485154402334	0.10814683317003387	-0.24637310641055063	22.598803389312206	4.504544339989098	12.578136783414749	True	True	Stk3	ENSMUST00000018476.14	50	5	188	23	6	70	1169	254	1491	chr15	-	2914	1491	1423	0.2659280532715586	0.7496976844087622	0.43065676179426005	9.998894803010604	8.746472984768891	1.1415730111195757	2.6592805327155857	2.8738411235669217	0.9278506880710611	243	99	12.924103388997748	12.370011792744576	0.0627212277733846	0.172257160725381	0.0205761316872428	0.45661450858659863	0.7736625514403292	0.3711283306880203	0.205761316872428	True	True	11.509280168087859	0.057315565282585704	0.028144923494997046
ENSMUSG00000037646.11	ENSMUSG00000037646	21273	914	419	1104	883	629	524	914.0	67.05331141751361	419.0	80.5639708692987	1104.0	89.47762573065289	883.0	90.57537106924174	629.0	58.81713779910946	524.0	40.51874823358749	-0.2644658848860365	0.5541138819517246	86.87232255639778	6.442484456038493	14.376803698114138	True	True	Vps13b	ENSMUST00000048646.9	9	5	899	20	25	465	1132	646	11979	chr15	+	13757	11979	1778	0.2659280532715586	3.1237403517031757	0.11351039889990845	47.81386397822623	58.10157054167907	0.8232400523266696	0.4786704958888055	2.4989922813625407	0.22265187166521064	913	510	48.5584625273866	63.724303174744776	-0.39141514573572744	0.0979042362247387	0.00547645125958379	0.7100555485117013	0.9846659364731654	0.19204021526356005	0.009857612267250822	True	True	13.74798314030195	-0.5067706402054867	-0.6094340374116113
ENSMUSG00000014313.16	ENSMUSG00000014313	3567	2684	464	1712	1185	2536	2357	2684.0	196.90491011444914	464.0	89.21642597459332	1712.0	138.7551587417371	1185.0	121.5535840510209	2536.0	237.13873045873066	2357.0	182.2570411957361	1.1412341600741693	0.18877169751073947	116.5083895891171	6.865527779198178	11.800899899920305	True	True	Cox6c	ENSMUST00000014457.15	1143	97	1401	191	225	442	140	135	228	chr15	-	503	228	275	5.159004233468237	28.113663165328582	0.18639919965908436	74.51304052669073	55.22772941811215	1.3485650199530024	60.7911529778783	23.865376287012264	2.54079686663954	2641	858	140.46319773803725	107.20676887045299	0.3894778337544941	0.04573359323927177	0.03672851192730026	0.3308744039247019	0.5304808784551306	0.6233920028360265	0.4327906096175691	True	True	8.977279923499916	0.2595449890334025	0.27504550093715224
ENSMUSG00000022280.10	ENSMUSG00000022280	4434	326	127	467	355	77	95	326.0	23.91617015548078	127.0	24.419151074942565	467.0	37.84968407265843	355.0	36.41478678321724	77.0	7.20019015982739	95.0	7.345956263722923	-0.029902925895055537	-0.08413016635457794	32.89454064360607	5.044155427298865	12.114718389188425	True	True	Rnf19a	ENSMUST00000022890.10	123	1	199	29	10	117	1439	318	2520	chr15	-	4277	2520	1757	0.053185610654311724	1.2494961406812704	0.11351318913515274	10.583936520208033	14.619104845970863	0.7258550456709738	6.541830110480341	3.6235388079756836	1.7837413420410133	323	156	17.178952241342685	19.492139794627818	-0.18125923481103054	0.04327428413097043	0.0030959752321981426	0.2767154876325903	0.6160990712074303	0.6800102282364393	0.38080495356037153	True	True	12.062720767165045	-0.11487991434470678	-0.0998485884471357
ENSMUSG00000048307.9	ENSMUSG00000048307	5221	361	234	636	405	156	278	361.0	26.48385713536369	234.0	44.99276654753197	636.0	51.546893083963084	405.0	41.54362999212107	156.0	14.587398245884062	278.0	21.496587803315503	-0.7623455804745238	-0.8668102648262617	46.027763207872034	5.527563430925224	12.350386742312843	True	True	Ankrd46	ENSMUST00000057486.9	238	3	116	143	14	94	1592	233	684	chr15	-	2509	684	1825	0.15955683196293516	1.7492945969537783	0.14035450727563153	6.16953083590016	11.74526372240394	0.5292858802326258	12.65817533572619	17.867794811742165	0.710057938071987	357	251	18.987263003589284	31.362353131099884	-0.7210163328256811	0.10172840299462145	0.008403361344537815	0.3836243549908129	0.32492997198879553	0.5146472420145657	0.6666666666666666	True	True	11.293471648838134	-0.16633609095783858	-0.1795331772547717
ENSMUSG00000022283.16	ENSMUSG00000022283	6540	29796	8779	20974	18951	2689	5001	29796.0	2185.908607216888	8779.0	1687.9978526529196	20974.0	1699.9127917343421	18951.0	1943.934153038732	2689.0	251.44560181527078	5001.0	386.7066028934562	0.37290054745769025	-0.42728449471860064	1777.2815991419977	10.795537742104504	12.67529549909406	True	True	Pabpc1	ENSMUST00000001809.15	1879	1065	26604	1018	974	11573	442	467	1908	chr15	-	2817	1908	909	56.64267534684198	121.70092410235573	0.4658640791522906	1414.9499858473089	1446.041883610434	0.978500105615155	99.93576241945172	127.19870712135331	0.7858348657389588	29548	13565	1571.5284236136026	1694.9415148341432	-0.10906044323687265	0.2088890133131876	0.03604304859888994	0.43875012205433866	0.900365506971707	0.35236086463247385	0.06359144442940301	True	True	11.460455896309636	-0.5202257790068433	-0.5291595069820242
ENSMUSG00000022285.18	ENSMUSG00000022285	4118	2435	1533	2793	2894	507	917	2435.0	178.63765131471075	1533.0	294.7603039203697	2793.0	226.36866726966807	2894.0	296.857444931354	507.0	47.40904429912321	917.0	70.9078094087781	-0.7221880382039272	-0.18883077454544983	272.6621387071306	8.091499591870434	12.008078410868256	True	True	Ywhaz	ENSMUST00000022894.14	2202	28	194	1351	220	1206	1951	602	735	chr15	-	3288	735	2553	1.489197098320728	27.488915094987945	0.057602739826816754	10.318008466936474	150.6892345661612	0.06908986902752269	117.11471466079442	168.8069286060396	0.6939603699395146	2424	2777	128.9219202260516	346.9850782671887	-1.4276731491026409	0.07019134922470856	0.01155115511551155	0.08418889690629867	0.08003300330033003	0.8456197538689928	0.9084158415841584	True	True	11.683433292835403	-0.5895097049675341	-0.5215328156915896
ENSMUSG00000062397.9	ENSMUSG00000062397	4981	773	918	2003	1563	612	698	773.0	56.70920101284247	918.0	176.51008414801004	2003.0	162.34029378487116	1563.0	160.3276387103339	612.0	57.22748542616055	698.0	53.97344707451158	-1.6363712032750237	0.06631984198615662	166.39267221440502	7.379314871620326	12.282509306240836	True	True	Zfp706	ENSMUST00000078976.9	743	22	8	734	248	317	3912	277	228	chr15	-	4417	228	4189	1.1700834343948578	30.9875042888955	0.04085511087001389	0.4254848852344938	39.609027659596265	0.013233385862257512	39.51690871615361	91.71301672600524	0.43149555617349045	773	1299	41.11247703578296	162.309548674497	-1.9784833734231677	0.08413602264228952	0.028460543337645538	0.02725251330447983	0.01034928848641656	0.8886114640532307	0.9611901681759379	True	True	12.109177703355275	-0.6994644593429741	-0.6220674725244435
ENSMUSG00000022286.17	ENSMUSG00000022286	8613	482	499	489	635	110	359	482.0	35.36071783724459	499.0	95.94611327871134	489.0	39.63275270134897	635.0	65.13630875307872	110.0	10.285985942610557	359.0	27.75998209133189	-1.437505491933691	-0.7082097473249495	66.90505824437967	6.066198104317909	13.072467608241858	True	True	Grhl2	ENSMUST00000022895.15	213	1	238	294	5	190	2721	351	1875	chr15	+	4947	1875	3072	0.053185610654311724	0.6247480703406352	0.21136394413898027	12.65817533572619	23.740426672944135	0.5351487836501309	11.328535069368396	36.735186536029346	0.3102613599686778	452	489	24.039896015748898	61.100361279314114	-1.3421207078931727	0.20000863627101403	0.0022123893805309734	0.506398472341031	0.5265486725663717	0.2935928913879551	0.47123893805309736	True	True	12.27262978497637	-0.4742404613892051	-0.5232929556871428
ENSMUSG00000037465.11	ENSMUSG00000037465	4179	2276	547	1112	1295	605	1256	2276.0	166.97301617752842	547.0	105.17539872435893	1112.0	90.126014322904	1295.0	132.83703911060934	605.0	56.57292268435806	1256.0	97.1212743919578	0.6663104041099753	-0.21948467533590818	109.3794840526241	6.774516730572379	12.029287226968245	True	True	Klf10	ENSMUST00000074043.7	1705	4	557	210	18	359	1495	112	1437	chr15	-	3044	1437	1607	0.2127424426172469	2.2490930532262863	0.13313327123747648	29.62438513445163	44.8569114504576	0.6611749823429891	90.68146616560148	26.239418954306675	3.446600941466785	2266	587	120.51859374267036	73.34542345799056	0.7157078191743071	0.0313926248156778	0.00176522506619594	0.15590406489135464	0.24580759046778464	0.8127033102929676	0.7524271844660194	True	True	11.572226512793694	-0.012773621858367074	0.04594652662427991
ENSMUSG00000037458.16	ENSMUSG00000037458	6256	2272	611	1591	1372	164	285	2272.0	166.67956623697035	611.0	117.48111265188905	1591.0	128.94828128393908	1372.0	140.73545765232126	164.0	15.335469950801192	285.0	22.03786879116877	0.5042862061405079	-0.39416725782108575	129.05495052938315	7.012959133016237	12.611255388699337	True	True	Azin1	ENSMUST00000065308.13	789	168	1275	265	172	317	2937	590	1344	chr15	-	4871	1344	3527	8.93518258992437	21.49133361971785	0.41846338670220773	67.81165358424744	39.609027659596265	1.7102320954926629	41.963446806251945	33.11164772805366	1.2665269471325034	2232	754	118.71028298042376	94.21200900736778	0.33314631616122725	0.12325065453373237	0.07526881720430108	0.5037172471293658	0.571236559139785	0.3730320983369017	0.353494623655914	True	True	12.250298417906333	-0.2043528879819023	-0.24107722103822332
