gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible
ENSMUSG00001118662.1	ENSMUSG00001118662	104	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.714245517666122	False	False
ENSMUSG00000118149.2	ENSMUSG00000118149	1102	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.107217075591382	False	False
ENSMUSG00000025066.11	ENSMUSG00000025066	1915	1625	699	1662	1761	1506	2532	1625.0	119.21403835170636	699.0	134.40146930224296	1662.0	134.70273004016767	1761.0	180.6378578175931	1506.0	140.82449845064997	2532.0	195.78906589206778	-0.17285813410719228	-0.05206542472189855	149.91401905333456	7.228953518986911	10.90388184573618	True	True
ENSMUSG00000044948.18	ENSMUSG00000044948	7059	64	16	57	54	4	15	64.0	4.6951990489287425	16.0	3.076428481882528	57.0	4.619768719789144	54.0	5.539150665616143	4.0	0.3740358524585657	15.0	1.1598878311141456	0.5941851659741229	-1.15346548890782	4.411782622429272	2.173697560401153	12.785452468158542	False	False
ENSMUSG00000099069.3	ENSMUSG00000099069	136	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.098032082960526	False	False
ENSMUSG00000025068.9	ENSMUSG00000025068	2023	349	272	483	412	309	561	349.0	25.60350731368955	272.0	52.29928419200298	483.0	39.14646125716064	412.0	42.26166804136761	309.0	28.894269602424203	561.0	43.37980488366905	-1.02758187122791	-0.4743808484399364	44.56913783017708	5.481206503991666	10.98299357469431	True	True
ENSMUSG00000025069.16	ENSMUSG00000025069	2349	8	2	4	2	3	4	8.0	0.5868998811160928	2.0	0.384553560235316	4.0	0.32419429612555395	2.0	0.20515372835615342	3.0	0.2805268893439243	4.0	0.30930342163043884	0.5034436917172656	-0.5803613287771802	0.3046338615723411	-1.3053110387618967	11.198445041452363	False	False
ENSMUSG00000117975.2	ENSMUSG00000117975	3950	62	17	32	27	28	9	62.0	4.548474078649719	17.0	3.268705262000186	32.0	2.5935543690044316	27.0	2.7695753328080714	28.0	2.61825096720996	9.0	0.6959326986684874	0.464563002427811	1.8632863726866828	2.8772783212708966	1.573994093577533	11.94800213097767	False	False
ENSMUSG00002075899.1	ENSMUSG00002075899	82	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.3750394313469245	False	False
ENSMUSG00000046585.10	ENSMUSG00000046585	3500	0	0	6	9	2	3	0.0	0.0	0.0	0.0	6.0	0.486291444188331	9.0	0.9231917776026904	2.0	0.18701792622928284	3.0	0.23197756622282914	0.0	0.5934417600698245	0.4698277405970071	-0.8114022376209078	11.773551346428505	False	False
ENSMUSG00000117690.2	ENSMUSG00000117690	419	4	0	0	0	0	0	4.0	0.2934499405580464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9761800903634021	0.0	0.0	-3.321928094887362	8.714245517666123	False	False
ENSMUSG00000063434.7	ENSMUSG00000063434	7130	8	1	0	0	0	2	8.0	0.5868998811160928	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.15465171081521942	1.232764615769963	-1.348525409661686	0.06409226003921933	-2.607420903972246	12.799888688663591	False	False
ENSMUSG00002075051.1	ENSMUSG00002075051	111	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.807354922057604	False	False
ENSMUSG00000117930.2	ENSMUSG00000117930	2360	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	11.205182326228643	False	False
ENSMUSG00000118014.2	ENSMUSG00000118014	1513	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.564149489985732	False	False
ENSMUSG00000117996.2	ENSMUSG00000117996	238	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.900866807980749	False	False
ENSMUSG00000118111.2	ENSMUSG00000118111	741	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.535275376620802	False	False
ENSMUSG00000117931.2	ENSMUSG00000117931	841	1	0	0	0	0	0	1.0	0.0733624851395116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7937917396283939	0.0	0.0	-3.321928094887362	9.717676423066395	False	False
ENSMUSG00000118059.2	ENSMUSG00000118059	732	15	88	21	10	9	14	15.0	1.100437277092674	88.0	16.920356650353902	21.0	1.7020200546591584	10.0	1.0257686417807672	9.0	0.8415806680317728	14.0	1.0825619757065361	-3.8256293383014652	-1.007463888343729	6.54938178226461	2.7332202141294113	9.517669388133811	False	False
ENSMUSG00002076593.1	ENSMUSG00002076593	79	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.321928094887363	False	False
ENSMUSG00000117697.2	ENSMUSG00000117697	847	10	8	0	0	0	2	10.0	0.7336248513951161	8.0	1.538214240941264	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.15465171081521942	-0.9746538489140112	-1.348525409661686	0.5127380803137547	-0.7066575804863887	9.727920454563199	False	False
ENSMUSG00000062083.2	ENSMUSG00000062083	612	147	246	156	113	34	41	147.0	10.784285315508205	246.0	47.300087908943866	156.0	12.643577548896605	113.0	11.59118565212267	34.0	3.1793047458978085	41.0	3.170360071711998	-2.1226430544493082	-0.1204086099890247	23.844950369987714	4.581649540231717	9.259743263690781	True	True
ENSMUSG00000043531.17	ENSMUSG00000043531	8441	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	1.0	0.07732585540760971	0.0	0.12599748483730674	0.0	-3.321928094887362	13.04336911395769	False	False
ENSMUSG00002075054.1	ENSMUSG00002075054	125	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.977279923499917	False	False
ENSMUSG00000110007.3	ENSMUSG00000110007	3332	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	0.0	0.9524003919074838	0.0	-3.321928094887362	11.702605602110248	False	False
ENSMUSG00000097446.2	ENSMUSG00000097446	2276	4	1	0	1	0	0	4.0	0.2934499405580464	1.0	0.192276780117658	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	0.42884487134512683	1.0184694167773019	0.09828454809857823	-2.3343558391568613	11.152918576136623	False	False
ENSMUSG00000117758.2	ENSMUSG00000117758	457	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.839203788096944	False	False
ENSMUSG00002076015.1	ENSMUSG00002076015	37	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	5.247927513443585	False	False
ENSMUSG00000118338.2	ENSMUSG00000118338	3286	0	0	0	5	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.5128843208903836	0.0	0.0	0.0	0.0	0.0	2.6156147975267934	0.17096144029679453	-1.883840534270082	11.68255574108031	False	False
ENSMUSG00000065143.3	ENSMUSG00000065143	107	5	0	0	0	0	0	5.0	0.36681242569755806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.222842963473837	0.0	0.0	-3.321928094887362	6.754887502163468	False	False
ENSMUSG00000117806.2	ENSMUSG00000117806	1079	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	0.0	1.0184694167773019	0.0341922880593589	-2.8976263316817077	10.076815597050832	False	False
ENSMUSG00000118158.2	ENSMUSG00000118158	263	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.044394119358454	False	False
ENSMUSG00000097719.2	ENSMUSG00000097719	377	3	2	2	5	5	10	3.0	0.22008745541853483	2.0	0.384553560235316	2.0	0.16209714806277697	5.0	0.5128843208903836	5.0	0.4675448155732071	10.0	0.7732585540760971	-0.5981900058941503	0.6038385901147393	0.3531783430628255	-1.1418491770264159	8.562242424221072	False	False
ENSMUSG00000117867.2	ENSMUSG00000117867	1077	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.074141462752506	False	False
ENSMUSG00000118173.2	ENSMUSG00000118173	306	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.262094845370179	False	False
ENSMUSG00000035804.6	ENSMUSG00000035804	1062	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.053925881531105	False	False
ENSMUSG00000118128.2	ENSMUSG00000118128	2705	0	1	1	1	0	0	0.0	0.0	1.0	0.192276780117658	1.0	0.08104857403138849	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	-1.5473352190182752	0.16209260282400012	0.12530073944237438	-2.1500760463468844	11.401946123976536	False	False
ENSMUSG00000118114.2	ENSMUSG00000118114	1055	7	0	0	0	0	1	7.0	0.5135373959765812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	2.6171512808820427	-0.8264029070701772	0.0	-3.321928094887362	10.044394119358454	False	False
ENSMUSG00000117896.2	ENSMUSG00000117896	2130	7	2	3	2	5	0	7.0	0.5135373959765812	2.0	0.384553560235316	3.0	0.2431457220941655	2.0	0.20515372835615342	5.0	0.4675448155732071	0.0	0.0	0.34049513781107005	2.3354491659912524	0.27761767022854494	-1.4050018191848792	11.057314877782703	False	False
ENSMUSG00000025027.19	ENSMUSG00000025027	9234	988	1273	3503	2171	794	1473	988.0	72.48213531783746	1273.0	244.76834108977863	3503.0	283.9131548319539	2171.0	222.69437213060456	794.0	74.24611671302529	1473.0	113.90098501540912	-1.7543198549331154	-0.966961959651742	250.45862268411236	7.969004377071464	13.1728962458698	True	True
ENSMUSG00000098730.3	ENSMUSG00000098730	101	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.672425341971495	False	False
ENSMUSG00000099988.8	ENSMUSG00000099988	4290	9	0	1	0	1	0	9.0	0.6602623662556044	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	2.9264973779979835	0.09602357795418216	0.027016191343796164	-2.9769156791301907	12.067098185748385	False	False
ENSMUSG00000118233.2	ENSMUSG00000118233	1119	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.129283016944967	False	False
ENSMUSG00000118003.2	ENSMUSG00000118003	854	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8563768139533017	0.027016191343796164	-2.9769156791301907	9.73978060977326	False	False
ENSMUSG00000025026.16	ENSMUSG00000025026	6380	363	375	993	915	241	528	363.0	26.630582105642713	375.0	72.10379254412176	993.0	80.48123401316877	915.0	93.8578307229402	241.0	22.535660110628584	528.0	40.82805165521793	-1.4335833623012968	-0.632923104305922	82.14761909341024	6.3619020111596	12.639566818681828	True	True
ENSMUSG00002075407.1	ENSMUSG00002075407	107	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.754887502163468	False	False
ENSMUSG00000118314.2	ENSMUSG00000118314	1535	0	2	1	2	0	0	0.0	0.0	2.0	0.384553560235316	1.0	0.08104857403138849	2.0	0.20515372835615342	0.0	0.0	0.0	0.0	-2.2766561430709724	0.7531594033564899	0.2235852875409526	-1.6277820806739585	10.584962500721156	False	False
ENSMUSG00000118350.2	ENSMUSG00000118350	234	13	0	0	0	0	2	13.0	0.9537123068136508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.15465171081521942	3.397409119178667	-1.348525409661686	0.0	-3.321928094887362	7.876516946564999	False	False
ENSMUSG00000025025.15	ENSMUSG00000025025	6823	232	190	415	337	69	123	232.0	17.02009655236669	190.0	36.532588222355024	415.0	33.635158223026224	337.0	34.56840322801185	69.0	6.452118454910258	123.0	9.511080215135996	-1.0974367980292932	-0.5133686874712073	34.91204989113103	5.129779626267981	12.73640193131829	True	True
ENSMUSG00000118369.2	ENSMUSG00000118369	3136	10	1	11	10	1	0	10.0	0.7336248513951161	1.0	0.192276780117658	11.0	0.8915343143452734	10.0	1.0257686417807672	1.0	0.09350896311464142	0.0	0.0	1.512063067775301	1.135576153360506	0.7031932454145662	-0.31618095812841324	11.615169813843602	False	False
ENSMUSG00000067085.2	ENSMUSG00000067085	201	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.658211482751795	False	False
ENSMUSG00000025024.8	ENSMUSG00000025024	2477	526	343	952	960	311	581	526.0	38.5886671833831	343.0	65.9509355803567	952.0	77.15824247788184	960.0	98.47378961095366	311.0	29.081287528653483	581.0	44.92632199182125	-0.7716679676216462	-0.27420986402401487	80.52765588973074	6.333202873731833	11.274960472140602	True	True
ENSMUSG00000117768.2	ENSMUSG00000117768	1007	9	1	5	0	1	0	9.0	0.6602623662556044	1.0	0.192276780117658	5.0	0.4052428701569425	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	1.379162158979708	-1.3845766659408738	0.19917321675820018	-1.7409470699949732	9.977279923499916	False	False
ENSMUSG00000097636.9	ENSMUSG00000097636	8569	6	13	17	32	2	10	6.0	0.44017491083706967	13.0	2.499598141529554	17.0	1.3778257585336042	32.0	3.2824596536984547	2.0	0.18701792622928284	10.0	0.7732585540760971	-2.2667900831331	-0.4106714782502989	2.3866278512538712	1.3141906099575036	13.065079488999862	False	False
ENSMUSG00000097779.3	ENSMUSG00000097779	1494	0	2	10	24	11	27	0.0	0.0	2.0	0.384553560235316	10.0	0.810485740313885	24.0	2.461844740273841	11.0	1.0285985942610558	27.0	2.087798096005462	-2.2766561430709724	0.5375275713234552	1.2189613469410139	0.3994022860499461	10.545929769085467	False	False
ENSMUSG00000118378.2	ENSMUSG00000118378	2992	2	0	0	0	0	0	2.0	0.1467249702790232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3029037337762213	0.0	0.0	-3.321928094887362	11.547376563498101	False	False
ENSMUSG00000118210.2	ENSMUSG00000118210	1047	0	1	0	0	3	0	0.0	0.0	1.0	0.192276780117658	0.0	0.0	0.0	0.0	3.0	0.2805268893439243	0.0	0.0	-1.5473352190182752	1.9279984031439903	0.06409226003921933	-2.607420903972246	10.03342300153745	False	False
ENSMUSG00000034765.7	ENSMUSG00000034765	2473	25	66	143	74	20	28	25.0	1.8340621284877903	66.0	12.690267487765428	143.0	11.589946086488554	74.0	7.590687949177677	20.0	1.8701792622928284	28.0	2.1651239514130722	-2.725340391349685	-0.8053468107110373	10.623633841143887	3.422721959288355	11.27262978497637	False	False
ENSMUSG00000071497.5	ENSMUSG00000071497	901	13	76	2	1	6	10	13.0	0.9537123068136508	76.0	14.613035288942008	2.0	0.16209714806277697	1.0	0.10257686417807671	6.0	0.5610537786878486	10.0	0.7732585540760971	-3.803541974876176	-0.7732734643841697	4.959236433727621	2.338919662310996	9.81698362325538	False	False
ENSMUSG00000118159.2	ENSMUSG00000118159	870	3	0	0	0	0	0	3.0	0.22008745541853483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6784661371768221	0.0	0.0	-3.321928094887362	9.766528908598865	False	False
ENSMUSG00000024974.11	ENSMUSG00000024974	5541	4496	1154	3519	3762	310	866	4496.0	329.83773318724417	1154.0	221.88740425577734	3519.0	285.2099320164561	3762.0	385.8941630379246	310.0	28.987778565538843	866.0	66.96419078299002	0.5717159613190255	-0.7690804552616537	297.663833103386	8.218024722166655	12.436190995481416	True	True
ENSMUSG00000043639.16	ENSMUSG00000043639	6790	23	12	55	19	19	13	23.0	1.687337158208767	12.0	2.3073213614118964	55.0	4.457671571726367	19.0	1.9489604193834578	19.0	1.776670299178187	13.0	1.0052361202989262	-0.429616938924681	-0.389584254245859	2.9046511175072403	1.5871974833614348	12.729408316984019	False	False
ENSMUSG00000089807.2	ENSMUSG00000089807	420	0	1	0	0	0	0	0.0	0.0	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	0.0	0.06409226003921933	-2.607420903972246	8.717676423066395	False	False
ENSMUSG00000089679.2	ENSMUSG00000089679	2766	18	5	10	19	5	1	18.0	1.3205247325112088	5.0	0.96138390058829	10.0	0.810485740313885	19.0	1.9489604193834578	5.0	0.4675448155732071	1.0	0.07732585540760971	0.42047737949410713	2.8485151986500292	1.2402766867618775	0.4225308614394614	11.434106928609955	False	False
ENSMUSG00000117693.2	ENSMUSG00000117693	402	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.654636028527968	False	False
ENSMUSG00000024975.14	ENSMUSG00000024975	3135	487	144	553	481	133	405	487.0	35.727530262942146	144.0	27.687856336942755	553.0	44.81986143935784	481.0	49.3394716696549	133.0	12.43669209424731	405.0	31.316971440081936	0.36661405241441103	-1.1870775328657506	40.615729815318495	5.347514357251197	11.614709844115207	True	True
ENSMUSG00000084957.4	ENSMUSG00000084957	4402	91	43	81	80	71	69	91.0	6.675986147695556	43.0	8.267901545059296	81.0	6.564934496542468	80.0	8.206149134246138	71.0	6.639136381139541	69.0	5.335484023125071	-0.30443495190483016	0.6277442896655843	7.679661725282634	2.959707425408481	12.104271128936894	True	True
ENSMUSG00000024976.15	ENSMUSG00000024976	5579	433	262	707	606	215	356	433.0	31.76595606540852	262.0	50.3765163908264	707.0	57.30134184019166	606.0	62.1615796919145	215.0	20.104427069647908	356.0	27.528004525109058	-0.6635964007697537	-0.3342022042629742	56.61314597431086	5.8256112821480155	12.44604940671655	True	True
ENSMUSG00000117704.2	ENSMUSG00000117704	2415	7	4	5	1	0	0	7.0	0.5135373959765812	4.0	0.769107120470632	5.0	0.4052428701569425	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	-0.5023827242904719	-1.3185076410710554	0.42564228493521705	-0.9278467579399189	11.238404739325079	False	False
ENSMUSG00000117981.2	ENSMUSG00000117981	808	0	0	4	0	0	0	0.0	0.0	0.0	0.0	4.0	0.32419429612555395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.084725221984211	0.10806476537518465	-2.2648954216083244	9.659995892429977	False	False
ENSMUSG00000033717.7	ENSMUSG00000033717	4832	0	5	1	1	1	4	0.0	0.0	5.0	0.96138390058829	1.0	0.08104857403138849	1.0	0.10257686417807671	1.0	0.09350896311464142	4.0	0.30930342163043884	-3.407874665654005	-0.9186777325152665	0.3816697795992517	-1.0538836841241486	12.238703279427725	False	False
ENSMUSG00000117921.2	ENSMUSG00000117921	1731	4	3	0	1	0	0	4.0	0.2934499405580464	3.0	0.5768303403529741	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	-0.782614151403675	1.0184694167773019	0.22646906817701695	-1.6149817870409187	10.758223214726724	False	False
ENSMUSG00000118324.2	ENSMUSG00000118324	3064	7	0	0	1	0	0	7.0	0.5135373959765812	0.0	0.0	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	2.6171512808820427	1.0184694167773019	0.0341922880593589	-2.8976263316817077	11.581671358578143	False	False
ENSMUSG00000117755.2	ENSMUSG00000117755	225	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.820178962415188	False	False
ENSMUSG00000118207.2	ENSMUSG00000118207	646	0	1	5	0	0	0	0.0	0.0	1.0	0.192276780117658	5.0	0.4052428701569425	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	-2.3369770578483573	0.19917321675820018	-1.7409470699949732	9.337621901992508	False	False
ENSMUSG00000024978.12	ENSMUSG00000024978	6664	1055	210	526	384	213	276	1055.0	77.39742182218474	210.0	40.37812382470818	526.0	42.63154994051035	384.0	39.38951584438146	213.0	19.917409143418624	276.0	21.341936092500283	0.9370058935672325	-0.21301188818553357	40.79972986986667	5.354019409528941	12.702389159976336	True	True
ENSMUSG00000118099.2	ENSMUSG00000118099	1560	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	0.0	0.9524003919074838	0.0	-3.321928094887362	10.608254821977908	False	False
ENSMUSG00000024979.14	ENSMUSG00000024979	3820	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	11.89973454235751	False	False
ENSMUSG00000098289.3	ENSMUSG00000098289	57	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	5.857980995127572	False	False
ENSMUSG00000055523.8	ENSMUSG00000055523	3888	18	3	4	7	6	5	18.0	1.3205247325112088	3.0	0.5768303403529741	4.0	0.32419429612555395	7.0	0.718038049246537	6.0	0.5610537786878486	5.0	0.38662927703804856	1.069557803381035	1.38938725094034	0.539687561908355	-0.6445606631286509	11.925183519434208	False	False
ENSMUSG00000024981.7	ENSMUSG00000024981	4864	996	122	259	274	140	198	996.0	73.06903519895356	122.0	23.457767174354277	259.0	20.99158067412962	274.0	28.10606078479302	140.0	13.0912548360498	198.0	15.310519370706725	1.635030429960868	0.19500430036307667	24.185136211092303	4.6020016730964866	12.248224089668474	True	True
ENSMUSG00000024982.11	ENSMUSG00000024982	8284	1178	287	552	537	228	219	1178.0	86.42100749434466	287.0	55.18343589376785	552.0	44.738812865326445	537.0	55.0837760636272	228.0	21.320043590138244	219.0	16.934362334266527	0.6462031821219523	0.6300095705451002	51.66867494090716	5.69400748666845	13.016285982108814	True	True
ENSMUSG00000024983.11	ENSMUSG00000024983	12304	144	62	226	153	100	132	144.0	10.56419786008967	62.0	11.921160367294796	226.0	18.3169777310938	153.0	15.694260219245738	100.0	9.350896311464144	132.0	10.207012913804482	-0.17280070879804887	-0.34673918631278017	15.310799439211445	3.945869798860128	13.586957037345522	True	True
ENSMUSG00000024985.21	ENSMUSG00000024985	8894	83	73	194	81	49	70	83.0	6.089086266579463	73.0	14.036204948589035	194.0	15.723423362089369	81.0	8.308725998424213	49.0	4.581939192617431	70.0	5.41280987853268	-1.1915965253360616	-1.1477842676091035	12.68945143636754	3.676882480529551	13.118778890154521	True	True
ENSMUSG00000099746.2	ENSMUSG00000099746	3525	13	2	11	1	0	0	13.0	0.9537123068136508	2.0	0.384553560235316	11.0	0.8915343143452734	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	1.1207529761076942	-2.2911932843496676	0.45955491291955536	-0.8376483752866392	11.783816759320182	False	False
ENSMUSG00000117833.2	ENSMUSG00000117833	397	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.63662462054365	False	False
ENSMUSG00000117827.2	ENSMUSG00000117827	2691	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	0.0	0.9524003919074838	0.0	-3.321928094887362	11.394462694610317	False	False
ENSMUSG00000117695.2	ENSMUSG00000117695	5108	3	1	0	0	1	1	3.0	0.22008745541853483	1.0	0.192276780117658	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	1.0	0.07732585540760971	0.13113091815854694	0.12599748483730674	0.06409226003921933	-2.607420903972246	12.318825220399699	False	False
ENSMUSG00000077223.3	ENSMUSG00000077223	128	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.011227255423254	False	False
ENSMUSG00000025075.15	ENSMUSG00000025075	3193	8	0	0	0	0	0	8.0	0.5868998811160928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.780099834788238	0.0	0.0	-3.321928094887362	11.641148597411233	False	False
ENSMUSG00000049134.16	ENSMUSG00000049134	5507	1	4	0	0	1	2	1.0	0.0733624851395116	4.0	0.769107120470632	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	2.0	0.15465171081521942	-2.325742265544121	-0.3961250177542025	0.25636904015687734	-1.4885560878599176	12.427312844134963	False	False
ENSMUSG00000090990.2	ENSMUSG00000090990	452	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.823367240046235	False	False
ENSMUSG00000025076.13	ENSMUSG00000025076	4403	45	34	119	89	76	65	45.0	3.3013118312780225	34.0	6.537410524000372	119.0	9.64478030973523	89.0	9.129340911848828	76.0	7.106681196712748	65.0	5.026180601494631	-0.9645292297429269	0.4130486828651552	8.437177248528144	3.0937591327585725	12.10459875356437	True	True
ENSMUSG00000035818.15	ENSMUSG00000035818	3628	3	0	1	0	1	0	3.0	0.22008745541853483	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	1.6784661371768221	0.09602357795418216	0.027016191343796164	-2.9769156791301907	11.825356341479335	False	False
ENSMUSG00000025077.14	ENSMUSG00000025077	6384	150	82	181	172	33	57	150.0	11.00437277092674	82.0	15.766695969647955	181.0	14.669791899681316	172.0	17.643220638629195	33.0	3.085795782783167	57.0	4.407573758233754	-0.5148738324753591	-0.23607890620141891	16.026569502652823	4.011367671144448	12.640470904590087	True	True
